TransactionID,Items
298,"Bakery_Donut,Dairy_Butter,Household_Towel,Dairy_Cream,Fruits_Grapes"
299,"Personal Care_Soap,Fruits_Grapes,Personal Care_Lotion"
300,"Snacks_Chips,Snacks_Biscuits,Household_Detergent"
301,"Bakery_Bread,Personal Care_Toothpaste,Beverages_Tea,Household_Toilet Paper,Bakery_Cake,Dairy_Milk,Snacks_Cookies"
302,"Snacks_Chips,Household_Mop,Snacks_Chocolate,Bakery_Donut,Fruits_Banana"
303,"Bakery_Cake,Dairy_Yogurt,Snacks_Chocolate,Beverages_Water,Beverages_Coffee,Bakery_Bun"
304,"Beverages_Water,Dairy_Cream,Household_Dish Soap,Dairy_Yogurt,Personal Care_Lotion,Dairy_Milk,Bakery_Bun"
305,"Personal Care_Shampoo,Household_Mop,Snacks_Chips,Bakery_Bread,Snacks_Chocolate"
306,"Beverages_Soda,Dairy_Milk,Household_Dish Soap,Beverages_Coffee,Dairy_Cream,Dairy_Butter"
307,"Personal Care_Toothpaste,Fruits_Orange,Household_Detergent,Beverages_Soda,Fruits_Banana,Dairy_Cream,Fruits_Apple"
308,"Dairy_Cream,Snacks_Cookies,Fruits_Mango,Personal Care_Shampoo,Snacks_Popcorn,Snacks_Chocolate,Beverages_Coffee"
309,"Household_Detergent,Fruits_Orange,Dairy_Cream,Beverages_Tea,Beverages_Juice,Household_Mop,Personal Care_Soap"
310,"Household_Dish Soap,Household_Toilet Paper,Personal Care_Toothpaste,Bakery_Bread,Household_Towel"
311,"Beverages_Juice,Snacks_Chips,Bakery_Bun,Beverages_Tea"
312,"Bakery_Cake,Beverages_Tea,Beverages_Soda,Fruits_Apple,Personal Care_Deodorant,Bakery_Donut,Fruits_Orange"
313,"Personal Care_Toothpaste,Snacks_Cookies,Dairy_Milk,Snacks_Chocolate,Bakery_Donut,Fruits_Grapes"
314,"Bakery_Bread,Household_Detergent,Dairy_Cream,Bakery_Croissant,Bakery_Bun,Personal Care_Soap"
315,"Dairy_Cream,Beverages_Water,Beverages_Tea,Household_Detergent,Snacks_Chocolate,Personal Care_Lotion"
316,"Dairy_Yogurt,Bakery_Cake,Household_Detergent,Beverages_Tea,Snacks_Chips"
317,"Personal Care_Deodorant,Snacks_Biscuits,Household_Mop,Personal Care_Toothpaste"
318,"Dairy_Cheese,Household_Dish Soap,Dairy_Butter,Dairy_Milk,Fruits_Mango,Fruits_Apple,Bakery_Croissant"
319,"Fruits_Banana,Dairy_Butter,Personal Care_Soap,Beverages_Coffee,Dairy_Milk,Beverages_Soda"
320,"Snacks_Chips,Bakery_Bun,Household_Mop,Beverages_Juice,Household_Dish Soap"
321,"Fruits_Mango,Beverages_Coffee,Fruits_Orange,Snacks_Popcorn,Fruits_Banana,Personal Care_Lotion"
322,"Beverages_Soda,Household_Toilet Paper,Household_Detergent,Fruits_Orange"
323,"Beverages_Soda,Beverages_Water,Snacks_Cookies,Personal Care_Deodorant"
324,"Snacks_Biscuits,Dairy_Cream,Beverages_Soda,Bakery_Bun"
325,"Dairy_Cheese,Personal Care_Toothpaste,Personal Care_Lotion,Dairy_Yogurt,Fruits_Banana,Household_Toilet Paper,Fruits_Grapes"
326,"Personal Care_Toothpaste,Household_Towel,Fruits_Apple"
327,"Snacks_Chocolate,Beverages_Water,Dairy_Cream,Personal Care_Toothpaste,Household_Towel,Beverages_Soda"
328,"Bakery_Bread,Fruits_Apple,Bakery_Croissant,Snacks_Chocolate,Beverages_Soda,Personal Care_Shampoo,Bakery_Donut"
329,"Personal Care_Shampoo,Dairy_Yogurt,Fruits_Apple,Beverages_Juice"
330,"Bakery_Bun,Fruits_Mango,Snacks_Chips"
331,"Snacks_Chips,Fruits_Banana,Beverages_Juice"
332,"Personal Care_Toothpaste,Snacks_Popcorn"
333,"Fruits_Grapes,Beverages_Tea,Household_Detergent,Beverages_Coffee,Personal Care_Soap,Household_Towel"
334,"Fruits_Mango,Fruits_Grapes"
335,"Fruits_Orange,Beverages_Soda"
336,"Beverages_Coffee,Personal Care_Shampoo,Fruits_Mango,Household_Detergent,Bakery_Croissant"
337,"Snacks_Chocolate,Dairy_Butter,Bakery_Cake,Fruits_Banana"
338,"Snacks_Biscuits,Beverages_Coffee,Bakery_Cake"
339,"Snacks_Biscuits,Bakery_Cake,Beverages_Water,Dairy_Milk,Snacks_Cookies,Personal Care_Deodorant"
340,"Beverages_Soda,Household_Toilet Paper,Dairy_Butter"
341,"Dairy_Cheese,Fruits_Apple,Fruits_Orange,Snacks_Chips,Beverages_Soda,Personal Care_Deodorant"
342,"Dairy_Butter,Beverages_Soda"
343,"Dairy_Milk,Personal Care_Shampoo,Snacks_Biscuits"
344,"Household_Toilet Paper,Bakery_Croissant"
345,"Dairy_Cream,Bakery_Bread"
346,"Dairy_Milk,Household_Mop,Bakery_Croissant,Snacks_Chocolate,Beverages_Juice,Fruits_Banana"
347,"Snacks_Chocolate,Personal Care_Deodorant"
348,"Bakery_Bun,Household_Mop,Personal Care_Toothpaste,Dairy_Butter,Beverages_Water,Personal Care_Shampoo,Household_Towel"
349,"Personal Care_Shampoo,Dairy_Cream,Snacks_Biscuits,Bakery_Croissant,Fruits_Banana,Personal Care_Toothpaste"
350,"Snacks_Chips,Household_Towel,Dairy_Milk,Snacks_Chocolate,Personal Care_Shampoo,Fruits_Apple"
351,"Dairy_Cheese,Snacks_Chocolate,Fruits_Orange,Personal Care_Lotion,Beverages_Water"
352,"Personal Care_Deodorant,Snacks_Popcorn,Beverages_Coffee"
353,"Household_Toilet Paper,Fruits_Orange,Beverages_Coffee,Bakery_Cake,Household_Detergent,Household_Dish Soap"
354,"Household_Toilet Paper,Bakery_Croissant,Personal Care_Shampoo,Beverages_Water,Fruits_Banana,Snacks_Chocolate,Fruits_Orange"
355,"Bakery_Bread,Household_Dish Soap"
356,"Personal Care_Toothpaste,Snacks_Cookies,Fruits_Banana,Household_Dish Soap,Bakery_Bun,Dairy_Cream,Beverages_Water"
357,"Fruits_Apple,Personal Care_Shampoo,Beverages_Soda,Bakery_Croissant,Household_Mop"
358,"Dairy_Cream,Bakery_Bread,Bakery_Croissant,Household_Detergent"
359,"Dairy_Cream,Personal Care_Toothpaste"
360,"Personal Care_Soap,Household_Mop"
361,"Snacks_Biscuits,Dairy_Butter"
362,"Fruits_Banana,Beverages_Juice"
363,"Bakery_Bread,Personal Care_Lotion,Household_Mop,Fruits_Grapes,Dairy_Cream,Snacks_Cookies"
364,"Personal Care_Toothpaste,Household_Detergent,Personal Care_Deodorant,Snacks_Biscuits,Bakery_Bread"
365,"Personal Care_Toothpaste,Beverages_Coffee,Dairy_Butter,Bakery_Bun"
366,"Snacks_Biscuits,Bakery_Croissant,Dairy_Butter"
367,"Fruits_Banana,Snacks_Biscuits,Snacks_Cookies,Dairy_Yogurt,Personal Care_Soap,Household_Towel"
368,"Snacks_Popcorn,Fruits_Grapes,Snacks_Chocolate,Personal Care_Lotion,Fruits_Mango,Beverages_Juice"
369,"Dairy_Cream,Personal Care_Toothpaste,Beverages_Soda,Fruits_Orange,Dairy_Butter,Household_Dish Soap"
370,"Beverages_Water,Beverages_Coffee,Dairy_Yogurt,Fruits_Grapes,Snacks_Chocolate,Bakery_Bun,Personal Care_Lotion"
371,"Dairy_Cream,Snacks_Popcorn,Snacks_Cookies,Household_Mop"
372,"Dairy_Yogurt,Beverages_Soda,Bakery_Cake,Fruits_Apple,Dairy_Cheese,Beverages_Juice,Household_Toilet Paper"
373,"Dairy_Milk,Snacks_Cookies,Beverages_Soda"
374,"Bakery_Cake,Bakery_Bun,Snacks_Biscuits"
375,"Household_Detergent,Personal Care_Lotion,Snacks_Biscuits,Household_Mop,Fruits_Banana"
376,"Beverages_Coffee,Snacks_Chocolate,Snacks_Chips,Dairy_Cheese,Personal Care_Lotion,Household_Mop"
377,"Bakery_Donut,Snacks_Cookies,Fruits_Mango,Snacks_Popcorn,Fruits_Orange"
378,"Fruits_Orange,Fruits_Grapes,Household_Dish Soap"
379,"Snacks_Popcorn,Household_Mop,Household_Towel,Beverages_Tea,Household_Detergent"
380,"Dairy_Milk,Household_Dish Soap,Bakery_Donut,Household_Detergent"
381,"Fruits_Orange,Household_Toilet Paper"
382,"Personal Care_Soap,Bakery_Bun"
383,"Dairy_Cheese,Dairy_Milk,Beverages_Juice,Bakery_Croissant,Snacks_Chocolate"
384,"Beverages_Coffee,Household_Dish Soap,Dairy_Yogurt,Bakery_Cake,Personal Care_Soap"
385,"Fruits_Apple,Dairy_Cream"
386,"Bakery_Bun,Dairy_Cream,Personal Care_Lotion,Household_Dish Soap,Personal Care_Deodorant"
387,"Personal Care_Toothpaste,Bakery_Cake,Snacks_Cookies,Beverages_Coffee,Fruits_Orange,Dairy_Milk"
388,"Dairy_Milk,Snacks_Popcorn,Household_Towel,Household_Detergent"
389,"Fruits_Orange,Fruits_Apple,Fruits_Banana"
390,"Dairy_Cream,Snacks_Cookies,Bakery_Bun"
391,"Household_Towel,Dairy_Cream,Snacks_Biscuits,Dairy_Cheese,Bakery_Bread,Dairy_Yogurt"
392,"Beverages_Tea,Household_Towel,Household_Toilet Paper,Personal Care_Deodorant"
393,"Fruits_Banana,Bakery_Croissant,Fruits_Apple,Snacks_Chocolate,Personal Care_Deodorant,Snacks_Cookies,Dairy_Cream"
394,"Fruits_Apple,Beverages_Coffee,Personal Care_Soap,Snacks_Popcorn"
395,"Snacks_Chocolate,Fruits_Orange,Dairy_Cream,Bakery_Bread,Snacks_Biscuits,Personal Care_Soap,Household_Detergent"
396,"Household_Toilet Paper,Household_Dish Soap,Dairy_Butter,Snacks_Cookies,Fruits_Banana"
397,"Household_Toilet Paper,Bakery_Donut,Household_Mop,Beverages_Soda,Snacks_Cookies"
398,"Personal Care_Deodorant,Household_Mop,Beverages_Coffee"
399,"Snacks_Chocolate,Beverages_Juice,Beverages_Water,Bakery_Donut,Beverages_Soda,Snacks_Cookies"
400,"Snacks_Popcorn,Personal Care_Shampoo,Beverages_Water,Fruits_Orange"
401,"Beverages_Juice,Personal Care_Toothpaste,Fruits_Orange,Fruits_Banana,Dairy_Yogurt,Snacks_Popcorn,Bakery_Bun"
402,"Personal Care_Soap,Bakery_Donut,Beverages_Soda,Fruits_Banana"
403,"Bakery_Bread,Fruits_Apple,Household_Dish Soap"
404,"Personal Care_Soap,Household_Toilet Paper,Personal Care_Deodorant"
405,"Fruits_Apple,Personal Care_Soap,Household_Detergent,Snacks_Popcorn,Household_Dish Soap"
406,"Bakery_Cake,Fruits_Mango,Dairy_Cream,Bakery_Donut"
407,"Beverages_Tea,Beverages_Water,Fruits_Apple"
408,"Snacks_Cookies,Fruits_Grapes,Fruits_Orange,Personal Care_Toothpaste"
409,"Household_Towel,Beverages_Soda,Personal Care_Shampoo,Bakery_Cake,Snacks_Chips"
410,"Snacks_Chips,Household_Mop,Personal Care_Deodorant,Household_Detergent,Bakery_Croissant,Fruits_Mango,Beverages_Tea"
411,"Dairy_Cream,Snacks_Cookies,Fruits_Mango,Personal Care_Shampoo,Snacks_Chocolate"
412,"Dairy_Yogurt,Personal Care_Lotion,Snacks_Chocolate,Personal Care_Shampoo,Snacks_Chips,Dairy_Cheese"
413,"Fruits_Apple,Personal Care_Toothpaste,Snacks_Chocolate,Snacks_Chips,Personal Care_Soap,Household_Toilet Paper"
414,"Fruits_Mango,Snacks_Chips,Bakery_Donut,Bakery_Croissant,Beverages_Water,Personal Care_Deodorant"
415,"Bakery_Cake,Household_Toilet Paper,Dairy_Butter,Bakery_Croissant,Snacks_Biscuits"
416,"Bakery_Donut,Snacks_Cookies,Personal Care_Toothpaste,Household_Dish Soap,Bakery_Croissant,Fruits_Mango"
417,"Bakery_Donut,Personal Care_Lotion,Fruits_Banana,Personal Care_Deodorant,Dairy_Cream"
418,"Household_Towel,Snacks_Chocolate,Bakery_Bun,Bakery_Croissant,Household_Detergent,Household_Dish Soap,Household_Toilet Paper"
419,"Bakery_Donut,Personal Care_Soap,Beverages_Soda,Fruits_Apple,Personal Care_Toothpaste,Dairy_Cream"
420,"Bakery_Croissant,Snacks_Cookies,Snacks_Popcorn,Beverages_Coffee,Dairy_Cheese,Bakery_Bun,Bakery_Cake"
421,"Fruits_Apple,Bakery_Bread,Personal Care_Shampoo,Personal Care_Soap,Dairy_Cream"
422,"Bakery_Bread,Household_Mop,Household_Toilet Paper,Fruits_Banana,Fruits_Grapes,Dairy_Cream"
423,"Dairy_Milk,Bakery_Croissant,Household_Mop,Snacks_Biscuits"
424,"Dairy_Yogurt,Snacks_Chips"
425,"Fruits_Grapes,Dairy_Yogurt"
426,"Bakery_Donut,Personal Care_Soap,Bakery_Bun,Household_Toilet Paper,Snacks_Popcorn"
427,"Personal Care_Toothpaste,Dairy_Butter,Fruits_Banana,Household_Detergent,Snacks_Chocolate,Fruits_Orange,Beverages_Juice"
428,"Bakery_Bun,Personal Care_Soap,Dairy_Butter"
429,"Household_Dish Soap,Snacks_Chips,Dairy_Butter"
430,"Fruits_Apple,Fruits_Mango"
431,"Bakery_Donut,Household_Toilet Paper"
432,"Beverages_Tea,Beverages_Soda"
433,"Fruits_Apple,Fruits_Banana,Beverages_Water,Snacks_Biscuits,Household_Toilet Paper,Fruits_Mango,Beverages_Soda"
434,"Snacks_Cookies,Household_Dish Soap,Dairy_Cream,Beverages_Juice"
435,"Fruits_Apple,Household_Towel,Fruits_Grapes,Snacks_Popcorn"
436,"Dairy_Butter,Fruits_Orange"
437,"Bakery_Bun,Dairy_Milk,Snacks_Chocolate,Fruits_Grapes,Personal Care_Lotion,Household_Dish Soap"
438,"Dairy_Milk,Household_Toilet Paper,Personal Care_Deodorant,Personal Care_Toothpaste,Bakery_Croissant,Personal Care_Soap,Dairy_Yogurt"
439,"Household_Towel,Fruits_Apple,Household_Toilet Paper,Personal Care_Shampoo,Beverages_Juice,Fruits_Mango"
440,"Bakery_Bread,Fruits_Banana,Snacks_Chocolate,Snacks_Biscuits,Bakery_Croissant,Bakery_Cake"
441,"Fruits_Mango,Fruits_Orange,Bakery_Cake,Bakery_Donut"
442,"Beverages_Soda,Personal Care_Shampoo,Bakery_Donut,Beverages_Tea"
443,"Snacks_Biscuits,Beverages_Coffee,Household_Mop,Household_Detergent"
444,"Beverages_Coffee,Personal Care_Deodorant"
445,"Beverages_Soda,Household_Detergent,Bakery_Croissant,Fruits_Apple,Beverages_Water,Personal Care_Toothpaste,Household_Towel"
446,"Fruits_Apple,Snacks_Cookies,Bakery_Cake,Fruits_Banana,Beverages_Soda,Fruits_Grapes,Household_Toilet Paper"
447,"Snacks_Biscuits,Bakery_Bread,Bakery_Croissant,Dairy_Milk,Personal Care_Soap,Dairy_Yogurt"
448,"Beverages_Coffee,Personal Care_Deodorant,Fruits_Grapes,Bakery_Croissant,Snacks_Biscuits"
449,"Household_Dish Soap,Household_Detergent,Personal Care_Soap,Snacks_Biscuits,Bakery_Bun,Dairy_Milk"
450,"Snacks_Popcorn,Personal Care_Deodorant,Personal Care_Lotion,Snacks_Chips,Snacks_Chocolate"
451,"Snacks_Cookies,Fruits_Mango"
452,"Household_Mop,Bakery_Donut,Beverages_Water,Snacks_Chocolate,Personal Care_Lotion,Fruits_Mango"
453,"Household_Towel,Personal Care_Soap,Personal Care_Toothpaste,Beverages_Water,Snacks_Cookies,Snacks_Chocolate,Bakery_Bread"
454,"Snacks_Chocolate,Snacks_Popcorn,Fruits_Orange"
455,"Personal Care_Lotion,Snacks_Biscuits,Fruits_Orange,Household_Dish Soap,Dairy_Cream,Bakery_Bread"
456,"Personal Care_Deodorant,Beverages_Tea,Snacks_Biscuits,Fruits_Orange,Personal Care_Shampoo,Snacks_Cookies,Personal Care_Lotion"
457,"Bakery_Cake,Fruits_Banana,Dairy_Yogurt,Household_Toilet Paper,Bakery_Donut"
458,"Beverages_Coffee,Household_Mop,Personal Care_Toothpaste"
459,"Fruits_Grapes,Household_Mop,Bakery_Bread,Personal Care_Lotion"
460,"Bakery_Croissant,Fruits_Mango,Beverages_Soda,Beverages_Tea,Dairy_Cream,Bakery_Donut"
461,"Snacks_Popcorn,Bakery_Cake,Bakery_Bun,Snacks_Chocolate"
462,"Beverages_Tea,Personal Care_Lotion"
463,"Fruits_Mango,Bakery_Cake"
464,"Fruits_Apple,Bakery_Bread,Dairy_Butter,Fruits_Mango"
465,"Beverages_Soda,Dairy_Butter"
466,"Bakery_Bun,Fruits_Apple,Beverages_Soda,Dairy_Cheese"
467,"Bakery_Bun,Beverages_Tea,Snacks_Chocolate,Snacks_Chips,Personal Care_Deodorant,Fruits_Orange,Fruits_Mango"
468,"Personal Care_Lotion,Household_Dish Soap,Snacks_Popcorn,Personal Care_Soap"
469,"Household_Toilet Paper,Personal Care_Lotion,Bakery_Bun,Personal Care_Soap,Bakery_Cake,Snacks_Popcorn"
470,"Snacks_Chocolate,Beverages_Water,Personal Care_Soap,Household_Mop,Snacks_Chips"
471,"Dairy_Yogurt,Household_Toilet Paper,Household_Towel,Personal Care_Deodorant,Personal Care_Toothpaste,Snacks_Cookies"
472,"Fruits_Apple,Beverages_Tea"
473,"Beverages_Water,Fruits_Apple,Fruits_Mango,Snacks_Popcorn,Snacks_Chips"
474,"Dairy_Cheese,Fruits_Mango,Beverages_Juice"
475,"Bakery_Bun,Personal Care_Deodorant"
476,"Personal Care_Shampoo,Fruits_Grapes,Fruits_Apple"
477,"Dairy_Cream,Personal Care_Soap,Personal Care_Lotion,Beverages_Tea"
478,"Household_Dish Soap,Fruits_Banana,Dairy_Cream,Beverages_Soda,Bakery_Donut,Household_Detergent"
479,"Snacks_Chips,Snacks_Cookies,Bakery_Croissant,Bakery_Donut,Beverages_Tea,Bakery_Bun,Dairy_Milk"
480,"Household_Detergent,Snacks_Chocolate,Personal Care_Lotion,Fruits_Mango"
481,"Household_Mop,Snacks_Biscuits,Beverages_Water"
482,"Fruits_Grapes,Bakery_Croissant"
483,"Dairy_Cheese,Dairy_Milk,Dairy_Butter,Personal Care_Deodorant,Fruits_Apple,Household_Toilet Paper,Snacks_Popcorn"
484,"Dairy_Cream,Beverages_Juice"
485,"Beverages_Juice,Bakery_Croissant"
486,"Beverages_Tea,Personal Care_Toothpaste,Personal Care_Lotion"
487,"Beverages_Water,Household_Mop,Beverages_Tea,Snacks_Cookies,Personal Care_Deodorant,Snacks_Biscuits,Fruits_Mango"
488,"Fruits_Apple,Bakery_Cake,Snacks_Biscuits,Beverages_Juice,Beverages_Tea,Household_Toilet Paper,Bakery_Bread"
489,"Household_Mop,Personal Care_Shampoo"
490,"Snacks_Popcorn,Dairy_Yogurt,Dairy_Cream,Personal Care_Deodorant,Dairy_Milk,Household_Mop,Household_Dish Soap"
491,"Snacks_Cookies,Personal Care_Soap,Dairy_Cream,Fruits_Apple,Snacks_Biscuits"
492,"Fruits_Orange,Bakery_Bread"
493,"Household_Dish Soap,Beverages_Tea"
494,"Household_Detergent,Fruits_Orange,Household_Towel,Beverages_Coffee,Dairy_Cream,Personal Care_Deodorant,Personal Care_Lotion"
495,"Beverages_Soda,Fruits_Mango,Bakery_Cake,Personal Care_Deodorant,Personal Care_Toothpaste"
496,"Fruits_Orange,Beverages_Soda,Household_Dish Soap,Beverages_Juice,Household_Detergent"
497,"Snacks_Biscuits,Personal Care_Lotion,Bakery_Bun,Household_Toilet Paper,Beverages_Juice,Beverages_Water"
498,"Snacks_Chocolate,Household_Dish Soap,Dairy_Cream,Household_Detergent"
499,"Dairy_Milk,Fruits_Orange,Snacks_Chips,Bakery_Donut,Household_Detergent"
500,"Dairy_Milk,Fruits_Mango,Beverages_Tea,Dairy_Cheese"
501,"Dairy_Yogurt,Dairy_Cheese,Beverages_Juice"
502,"Household_Toilet Paper,Bakery_Bun,Beverages_Soda,Dairy_Butter"
503,"Snacks_Biscuits,Fruits_Banana,Dairy_Butter,Household_Detergent"
504,"Household_Towel,Bakery_Croissant,Personal Care_Shampoo,Household_Mop,Personal Care_Soap,Household_Detergent,Bakery_Cake"
505,"Fruits_Apple,Bakery_Donut,Personal Care_Lotion,Fruits_Banana,Personal Care_Toothpaste,Household_Towel"
506,"Fruits_Apple,Fruits_Orange,Beverages_Soda,Dairy_Cream,Bakery_Bun"
507,"Personal Care_Deodorant,Personal Care_Toothpaste"
508,"Personal Care_Toothpaste,Snacks_Popcorn,Bakery_Cake"
509,"Bakery_Donut,Household_Mop,Beverages_Tea,Dairy_Milk,Snacks_Chips,Fruits_Grapes,Beverages_Soda"
510,"Fruits_Orange,Personal Care_Shampoo"
511,"Household_Toilet Paper,Household_Towel,Fruits_Mango,Dairy_Cheese,Dairy_Cream,Beverages_Coffee,Beverages_Tea"
512,"Beverages_Coffee,Personal Care_Shampoo"
513,"Fruits_Orange,Personal Care_Lotion,Household_Dish Soap,Snacks_Chips,Beverages_Water,Household_Toilet Paper,Dairy_Butter"
514,"Snacks_Chips,Bakery_Bread,Household_Dish Soap"
515,"Fruits_Apple,Beverages_Coffee,Household_Towel,Dairy_Butter"
516,"Snacks_Chips,Bakery_Cake,Household_Detergent,Dairy_Milk,Bakery_Bread,Beverages_Tea"
517,"Fruits_Mango,Bakery_Bun,Dairy_Milk"
518,"Bakery_Cake,Household_Toilet Paper"
519,"Beverages_Water,Snacks_Chips"
520,"Household_Towel,Fruits_Orange,Snacks_Popcorn,Snacks_Cookies"
521,"Bakery_Cake,Household_Dish Soap,Snacks_Cookies,Beverages_Water,Snacks_Popcorn"
522,"Personal Care_Deodorant,Snacks_Cookies,Dairy_Cheese"
523,"Beverages_Soda,Dairy_Cheese,Household_Mop,Dairy_Milk"
524,"Dairy_Cheese,Snacks_Chips"
525,"Dairy_Yogurt,Personal Care_Deodorant,Personal Care_Shampoo,Bakery_Bun,Fruits_Mango,Bakery_Croissant,Personal Care_Soap"
526,"Fruits_Orange,Fruits_Grapes"
527,"Beverages_Soda,Household_Mop,Beverages_Juice,Snacks_Biscuits,Personal Care_Deodorant,Bakery_Bun"
528,"Snacks_Biscuits,Snacks_Chocolate,Beverages_Juice,Bakery_Cake,Dairy_Butter,Personal Care_Toothpaste,Household_Detergent"
529,"Dairy_Milk,Bakery_Bread,Snacks_Chocolate"
530,"Dairy_Milk,Dairy_Cheese,Bakery_Bun,Dairy_Cream,Fruits_Apple"
531,"Beverages_Water,Dairy_Milk,Snacks_Chocolate,Beverages_Coffee"
532,"Bakery_Bun,Dairy_Cream,Beverages_Tea,Household_Mop,Personal Care_Soap"
533,"Snacks_Popcorn,Bakery_Bread,Dairy_Cheese,Household_Detergent,Dairy_Yogurt,Dairy_Milk"
534,"Dairy_Milk,Snacks_Chips,Snacks_Popcorn,Household_Dish Soap,Snacks_Biscuits,Household_Toilet Paper,Beverages_Soda"
535,"Snacks_Chocolate,Bakery_Bun,Dairy_Yogurt,Personal Care_Lotion,Beverages_Soda,Dairy_Cream"
536,"Snacks_Cookies,Personal Care_Toothpaste,Household_Dish Soap,Bakery_Croissant"
537,"Fruits_Grapes,Personal Care_Soap,Fruits_Banana,Fruits_Apple,Snacks_Chips,Bakery_Donut,Personal Care_Shampoo"
538,"Dairy_Butter,Personal Care_Toothpaste,Personal Care_Deodorant"
539,"Household_Towel,Snacks_Biscuits,Personal Care_Soap,Household_Dish Soap,Personal Care_Shampoo"
540,"Beverages_Coffee,Bakery_Bread,Household_Mop,Snacks_Popcorn,Fruits_Apple,Household_Detergent"
541,"Beverages_Soda,Personal Care_Lotion"
542,"Household_Towel,Household_Mop,Bakery_Bread,Bakery_Bun,Personal Care_Soap,Snacks_Cookies"
543,"Personal Care_Shampoo,Bakery_Cake,Fruits_Apple,Personal Care_Soap,Dairy_Cream,Beverages_Water,Household_Toilet Paper"
544,"Personal Care_Deodorant,Fruits_Mango,Household_Detergent,Bakery_Croissant,Dairy_Cheese,Bakery_Donut"
545,"Household_Toilet Paper,Fruits_Mango,Household_Mop"
546,"Beverages_Soda,Fruits_Banana,Bakery_Cake,Fruits_Mango"
547,"Personal Care_Deodorant,Snacks_Biscuits,Beverages_Tea,Household_Detergent,Beverages_Water"
548,"Beverages_Water,Household_Dish Soap,Fruits_Mango,Bakery_Croissant,Beverages_Coffee,Snacks_Chocolate"
549,"Personal Care_Deodorant,Beverages_Soda,Fruits_Banana,Dairy_Cheese,Snacks_Popcorn,Snacks_Cookies"
550,"Personal Care_Deodorant,Household_Mop,Bakery_Bun"
551,"Bakery_Bun,Beverages_Juice,Beverages_Water"
552,"Fruits_Banana,Beverages_Water,Beverages_Tea,Snacks_Biscuits"
553,"Snacks_Chocolate,Snacks_Biscuits,Dairy_Milk,Household_Toilet Paper,Fruits_Mango,Bakery_Croissant,Personal Care_Soap"
554,"Fruits_Mango,Beverages_Water,Personal Care_Shampoo,Bakery_Cake,Personal Care_Deodorant"
555,"Household_Detergent,Beverages_Water"
556,"Beverages_Tea,Household_Detergent"
557,"Personal Care_Soap,Household_Towel,Dairy_Milk,Personal Care_Shampoo,Fruits_Orange"
558,"Personal Care_Lotion,Personal Care_Shampoo,Household_Detergent,Personal Care_Toothpaste"
559,"Household_Toilet Paper,Personal Care_Soap,Beverages_Water,Dairy_Cheese"
560,"Personal Care_Soap,Beverages_Water,Household_Detergent,Dairy_Milk"
561,"Personal Care_Lotion,Household_Towel,Snacks_Chocolate"
562,"Beverages_Juice,Personal Care_Toothpaste,Bakery_Bun,Fruits_Mango"
563,"Fruits_Mango,Personal Care_Soap,Personal Care_Deodorant"
564,"Snacks_Chips,Dairy_Yogurt,Beverages_Water,Personal Care_Deodorant,Beverages_Soda,Dairy_Cream,Fruits_Grapes"
565,"Household_Dish Soap,Fruits_Orange,Beverages_Tea"
566,"Household_Detergent,Snacks_Chips,Bakery_Cake,Fruits_Grapes,Beverages_Coffee"
567,"Snacks_Cookies,Snacks_Popcorn,Household_Detergent"
568,"Snacks_Popcorn,Household_Detergent"
569,"Bakery_Cake,Beverages_Water"
570,"Dairy_Cream,Dairy_Milk,Household_Detergent,Beverages_Soda"
571,"Fruits_Grapes,Snacks_Cookies"
572,"Household_Mop,Snacks_Chocolate,Fruits_Orange,Bakery_Bread,Fruits_Mango,Personal Care_Shampoo,Dairy_Milk"
573,"Snacks_Chips,Bakery_Cake,Dairy_Yogurt,Fruits_Apple"
574,"Bakery_Donut,Dairy_Cream,Personal Care_Shampoo,Bakery_Bread"
575,"Dairy_Milk,Beverages_Soda,Bakery_Croissant,Beverages_Water"
576,"Household_Detergent,Bakery_Bread,Personal Care_Deodorant,Beverages_Juice"
577,"Personal Care_Toothpaste,Fruits_Banana"
578,"Dairy_Milk,Bakery_Donut,Snacks_Popcorn,Snacks_Chips,Beverages_Coffee,Personal Care_Soap,Personal Care_Deodorant"
579,"Fruits_Mango,Snacks_Chocolate,Household_Toilet Paper,Snacks_Chips,Personal Care_Soap,Fruits_Apple,Dairy_Butter"
580,"Beverages_Coffee,Snacks_Chocolate,Bakery_Bun,Fruits_Banana"
581,"Fruits_Orange,Personal Care_Lotion"
582,"Beverages_Juice,Household_Detergent,Beverages_Coffee,Dairy_Milk,Dairy_Yogurt,Beverages_Water,Personal Care_Deodorant"
583,"Personal Care_Shampoo,Beverages_Tea,Beverages_Juice,Personal Care_Toothpaste"
584,"Fruits_Apple,Personal Care_Toothpaste,Household_Mop,Bakery_Bun,Household_Towel,Personal Care_Lotion"
